datapoint,label,animal,mx,my,mz,sx,sy,sz,DtWP,speed,error
2748,2,2,-0.1991119384765625,0.040877342224121,-0.9895648956298828,0.0149561348028294,0.0160394243442882,0.0075247562461525,11.197857915072445,0.24,3.75
2749,2,2,-0.1559524536132812,0.0384693145751953,-0.9963464736938475,0.0136126107554737,0.0196652875323745,0.0066685103851598,11.556102696532644,0.12,3.66
2750,2,2,-0.1275215148925781,0.0312185287475585,-1.0003032684326172,0.0113459504652945,0.01445809610866,0.0066930901465226,11.682492758005294,0.23,3.54
2751,2,2,-0.135904312133789,0.0326738357543945,-0.9987897872924804,0.0128356501475715,0.0203572550844783,0.0070202166361299,12.238023251125174,0.1005,3.52
2752,2,2,-0.0844688415527343,0.0053882598876953,-0.9966773986816406,0.0246152979528086,0.0416667144122746,0.0140824303458986,12.447576897455045,0.17,3.66
2753,2,2,-0.0716495513916015,-0.0232372283935546,-1.00323486328125,0.0214723249899849,0.022965371620504,0.0152381098283908,11.495223005452733,0.12,3.75
2754,2,2,0.0100479125976562,-0.0701503753662109,-1.0011959075927734,0.0176920982821657,0.0325832116310066,0.0144335350356719,10.938239574280423,0.24,3.72
2755,2,2,-0.0870628356933593,-0.0305395126342773,-0.995159149169922,0.0302215397268531,0.0430033770839268,0.0174556347675323,11.548620078297713,0.25,3.5500000000000003
2756,2,2,-0.1725673675537109,0.0070657730102539,-0.9939508438110352,0.0266318369219791,0.0236474321736539,0.0148586155666106,12.263512991213345,0.23500000000000001,3.7750000000000004
2757,2,2,-0.1723918914794922,-0.0063238143920898,-0.9939556121826172,0.0234784249311365,0.0256430321332357,0.0155143779223249,12.743860463374077,0.12,3.85
2758,2,2,-0.1508283615112304,0.0349836349487304,-0.9904251098632812,0.0411026304688148,0.0535243468425919,0.0229237175802311,14.456102337610023,0.22,4.13
2759,2,2,-0.1106710433959961,0.0444221496582031,-0.9976558685302734,0.0282392744557414,0.0348726171005381,0.0174053261976356,13.491592436820284,0.18,4.0200000000000005
2760,2,2,-0.0801572799682617,-0.0245447158813476,-1.0031461715698242,0.025386440580272,0.0192030574685168,0.0144617084360155,13.99832748715349,0.24,3.74
2761,2,2,-0.0543203353881835,-0.0466432571411132,-0.9979324340820312,0.0354510117950642,0.0337836380419164,0.0133291409513106,14.282936335228866,0.1005,3.79
2762,2,2,-0.1578340530395507,-0.0230474472045898,-0.992732048034668,0.0272394906486909,0.0251061944253437,0.0166111678425475,14.35217837200634,0.19,3.79
2763,2,2,-0.1700820922851562,-0.0280208587646484,-0.9931640625,0.0225362326390879,0.0223527899255711,0.0174595694944604,14.238946062843182,0.13,3.82
2764,2,2,-0.0828866958618164,0.0697784423828125,-0.9616804122924804,0.0716017841466704,0.0831560431569509,0.0334457638208367,13.795804702547022,0.255,3.7699999999999996
2765,2,2,-0.2068691253662109,0.0988874435424804,-0.9735345840454102,0.0305954799616539,0.0391855461267996,0.0153226966478893,12.557505228481652,0.25,3.95
2766,2,2,-0.2318925857543945,0.0026893615722656,-0.9826536178588868,0.0189094227378522,0.020735351783157,0.013183237525533,13.101702104600278,0.25,3.96
2767,2,2,-0.2323904037475586,-0.0005273818969726,-0.982513427734375,0.0272560075631292,0.0287228748228332,0.0174612389320325,13.06091985592769,0.23,3.96
2768,2,2,-0.2371187210083007,-0.0051336288452148,-0.980839729309082,0.0230017042278269,0.0242588212732281,0.0152141086199272,13.22758605944414,0.23,4.01
2769,2,2,-0.2444677352905273,0.0148782730102539,-0.980076789855957,0.0187705599653187,0.0192168292600081,0.0090017306265267,14.208276606113591,0.23,3.92
2770,2,2,-0.2506475448608398,0.0077028274536132,-0.9782447814941406,0.0238956566324089,0.0202531345440747,0.0134001935756837,14.84752205168563,0.14,3.83
2771,2,2,-0.2379436492919922,0.0114765167236328,-0.9811029434204102,0.0226619279692247,0.0235804836121328,0.0138118734004366,13.593343159870741,0.3,3.77
2772,2,2,-0.2419290542602539,-0.0050544738769531,-0.9795131683349608,0.0193178269572925,0.0207107262752476,0.0123941371838024,13.229499877385065,0.28500000000000003,3.7350000000000003
2773,2,2,-0.1084871292114257,-0.0256376266479492,-0.9807462692260742,0.0487105725292628,0.0882531048266502,0.0278921560935652,12.553069374021169,0.45,3.72
2774,2,2,-0.2615737915039062,0.0138254165649414,-0.9720392227172852,0.0245592320830597,0.0243266670889056,0.0115456967197657,14.71692810877259,0.31,3.88
2775,2,2,-0.2781400680541992,0.0012083053588867,-0.9708967208862304,0.0305310442243897,0.0260047056972627,0.0154219621486563,13.367402289634535,0.35,4.12
2776,2,2,-0.2192878723144531,-0.0798120498657226,-0.9612407684326172,0.0685020430115648,0.0830899593887899,0.0396307370573712,13.573652013304736,0.4,3.9
2777,2,2,-0.2308216094970703,-0.0277652740478515,-0.9803228378295898,0.0282228959920738,0.0351794937539071,0.0141743399447389,12.487563107945695,0.25,3.95
2778,2,2,-0.2254304885864257,-0.0376930236816406,-0.9821786880493164,0.0235176341805856,0.0223016853127436,0.0128685273524982,13.09336818030472,0.47,3.91
2779,2,2,-0.2300357818603515,-0.0340213775634765,-0.9814958572387696,0.0180017281283051,0.0198303211985236,0.0112660058035371,11.503842168803676,0.39,3.84
2780,2,2,-0.2379188537597656,-0.0282506942749023,-0.9802560806274414,0.0230873808540396,0.024864616467292,0.0131852146081729,11.330699084282209,0.225,3.95
2781,2,2,-0.2380218505859375,-0.0304088592529296,-0.9795570373535156,0.0221085947095286,0.0171127110754086,0.0140122157671985,10.363032180976008,0.17,3.76
2782,2,2,-0.2470550537109375,-0.0224494934082031,-0.9780216217041016,0.0234229152091102,0.0232475716748891,0.0110560148837546,11.102738559201548,0.28,3.71
2783,2,2,-0.2352409362792968,-0.0250005722045898,-0.9805355072021484,0.0285273624683193,0.0239993875222786,0.0171030822790044,9.752515397093399,0.28,3.64
2784,2,2,-0.2201375961303711,-0.0298652648925781,-0.9839372634887696,0.0240144300420587,0.021708256767248,0.0138098626580869,9.249782093616151,0.1005,3.73
2785,2,2,-0.1300039291381836,0.0426969528198242,-0.9709997177124025,0.0679802072371561,0.1102724485327278,0.0380482592183512,10.638458124593708,0.15,3.76
2786,2,2,-0.2142086029052734,-0.0341253280639648,-0.9847145080566406,0.0209362981404408,0.0223878562104504,0.0128988099473508,11.716660314752573,0.29,3.81
2787,2,2,-0.1983718872070312,-0.0422019958496093,-0.9874696731567384,0.0253210583396477,0.0296905934479833,0.0141890707893567,12.799483391193126,0.19,3.84
2788,2,2,-0.2072515487670898,-0.0364236831665039,-0.986170768737793,0.0203752237103,0.0185407644719823,0.0131097353327651,12.710855012062462,0.29,3.9050000000000002
2789,2,2,-0.2289896011352539,-0.0282421112060546,-0.9819650650024414,0.0239767762802532,0.0222844871367449,0.0117583340937732,12.379846829748093,0.34,4.17
2790,2,2,-0.2626628875732422,-0.0153064727783203,-0.9742860794067384,0.0253762190689978,0.0250470536267725,0.0143254379358503,12.69073492745574,0.43,4.0600000000000005
2791,2,2,-0.272500991821289,-0.0130643844604492,-0.9715795516967772,0.0230325727400638,0.019984082839784,0.013801139235738,12.333725558443252,0.31,3.95
2792,2,2,-0.2418155670166015,-0.0405712127685546,-0.9782257080078124,0.0258577967428951,0.0201688895721973,0.0121030351996396,11.380646003582891,0.43,4.1
2793,2,2,-0.2338581085205078,-0.0357990264892578,-0.9803791046142578,0.0226997468512222,0.0211915250173251,0.0125855434215645,10.740166731402773,0.29,4.13
2794,2,2,-0.2233438491821289,-0.0343561172485351,-0.9825830459594728,0.0307758920464811,0.0349901667023963,0.017468953833119,11.495316141040307,0.3,4.09
2795,2,2,-0.2097368240356445,-0.0427675247192382,-0.9802913665771484,0.0288163968545715,0.0305226265791891,0.0178177970687872,12.325945481655037,0.27,3.95
2796,2,2,-0.0203561782836914,-0.0455923080444335,-1.0022878646850586,0.0179578687699675,0.0441134182583679,0.0164040242435903,13.053681693800065,0.30000000000000004,3.79
2797,2,2,-0.0913219451904296,-0.0630884170532226,-0.9989347457885742,0.0213874517399056,0.0241129641090573,0.0153004011045195,12.258462968129011,0.32,3.73
2798,2,2,-0.1400070190429687,-0.0500049591064453,-0.9958372116088868,0.0192386716351801,0.019378230971425,0.0110644464047042,11.616843750957326,0.26,3.69
2799,2,2,-0.1758270263671875,-0.0446624755859375,-0.9903249740600586,0.020984989982049,0.0202164147968185,0.0149149160759594,13.517658423219927,0.28,3.76
2800,2,2,-0.1775827407836914,-0.0390396118164062,-0.9907503128051758,0.0266404748543025,0.0233381515309372,0.0154662953280491,13.219389111397177,0.21,3.86
2801,2,2,-0.1886091232299804,-0.0432043075561523,-0.9882926940917968,0.0183244643216234,0.0170464563458203,0.012920827928308,12.52250137315491,0.29,3.93
2802,2,2,-0.1863651275634765,-0.0376443862915039,-0.9891204833984376,0.0199533590861216,0.0165054634237442,0.0131444318936522,11.688463113044703,0.2,3.95
2803,2,2,-0.1856956481933593,-0.043797492980957,-0.9885225296020508,0.0198407852778486,0.0177944894566103,0.0126269250453202,12.473568541474027,0.2,4.05
2804,2,2,-0.1827554702758789,-0.0390520095825195,-0.9899225234985352,0.0188187299757898,0.0204037034330434,0.0154749118958188,11.810176562420938,0.19,4.165
2805,2,2,-0.1716938018798828,-0.042215347290039,-0.990976333618164,0.0227947904382581,0.0269795010315853,0.0132107586730528,12.225259281580913,0.27,4.01
2806,2,2,-0.1580896377563476,-0.0437135696411132,-0.9936742782592772,0.0189679469246767,0.0155451554580834,0.0127253909687211,12.98458550467448,0.22,4.0200000000000005
2807,2,2,-0.1534805297851562,-0.0455179214477539,-0.9927043914794922,0.0166297512357553,0.0162155707545888,0.0105596869602819,12.567931092176245,0.15,3.84
2808,2,2,-0.0452451705932617,-0.0483675003051757,-0.9981107711791992,0.0246924484818157,0.0463899900426962,0.0184243511836414,13.15343371990129,0.18,3.68
2809,2,2,-0.1145582199096679,-0.0616331100463867,-0.9973154067993164,0.0188983170492136,0.0207307356936127,0.0134242152713596,12.873697979639877,0.14,3.79
2810,2,2,-0.1310243606567382,-0.0649089813232421,-0.9945201873779296,0.0184586378198178,0.0190253157651995,0.0126004268999205,11.707443288696394,0.11,3.67
2811,2,2,-0.147007942199707,-0.0670099258422851,-0.9923219680786132,0.0265374993880333,0.0290799325312241,0.0128419453208158,11.098629954061982,0.29,3.71
2812,2,2,-0.1511926651000976,-0.0553464889526367,-0.992624282836914,0.0200938980946703,0.0191720679546825,0.0133671955064536,10.578637052627002,0.29500000000000004,4.01
2813,2,2,-0.1574974060058593,-0.0586462020874023,-0.992140769958496,0.0240476878078259,0.0173740293059504,0.012336578243258,10.965113943273874,0.26,4.18
2814,2,2,-0.1602621078491211,-0.0532169342041015,-0.9916143417358398,0.0249295983567081,0.0226526270648722,0.0171950973438692,12.750736385949285,0.23,4.12
2815,2,2,-0.0133829116821289,-0.0984964370727539,-0.9952287673950196,0.0278509036562117,0.0391695069715632,0.0204938062881061,13.449130609179095,0.17,4.03
2816,2,2,-0.0282526016235351,-0.0873451232910156,-0.9991416931152344,0.0139890001775144,0.0203067373700863,0.0117275823268446,13.077200462246008,0.21,3.85
2817,2,2,-0.0664911270141601,-0.0760822296142578,-0.998581886291504,0.0187170339501212,0.0217657652871184,0.0130061112523877,14.743212431263284,0.16,3.71
2818,2,2,-0.1015882492065429,-0.0678291320800781,-0.997157096862793,0.0224788093773283,0.0204737386242092,0.0144562584372474,14.910717264815526,0.25,3.88
2819,2,2,-0.1307277679443359,-0.0741682052612304,-0.9936676025390624,0.0214400934783281,0.0175957532152797,0.0136321483418303,14.545118408995767,0.35,3.86
2820,2,2,-0.1283073425292968,-0.0838584899902343,-0.9931411743164062,0.0213166928648847,0.0228641895635335,0.01373288819374,13.304169684122419,0.41000000000000003,3.82
2821,2,2,-0.149022102355957,-0.0804643630981445,-0.9909601211547852,0.0186837363227275,0.0200583060337914,0.0120230226897177,12.114413887237891,0.26,3.91
2822,2,2,-0.1673622131347656,-0.074747085571289,-0.9887628555297852,0.0229164883134227,0.0232906538927547,0.0127587637864436,13.395368942086161,0.39,4.07
2823,2,2,-0.1791801452636718,-0.0261240005493164,-0.9809560775756836,0.0422712086339709,0.0609555474713892,0.0225774921210488,13.181997532283026,0.19,4.07
2824,2,2,-0.2597951889038086,-0.0471982955932617,-0.9613895416259766,0.0312274380503333,0.0365541416627808,0.0145567724816833,12.302333496617823,0.44,3.88
2825,2,2,-0.2994441986083984,0.0026378631591796,-0.9624528884887696,0.0228598233108037,0.0278787272773728,0.0107140285417452,12.431705365756253,0.19,3.99
2826,2,2,-0.2666749954223633,-0.0212421417236328,-0.9715147018432616,0.0180399951830634,0.0232117604733349,0.0117725307740049,13.252402776756448,0.29,4.08
2827,2,2,-0.2380685806274414,-0.0401315689086914,-0.9775218963623048,0.0174627407647919,0.0221331729948958,0.0095125308083613,14.237572036404263,0.16,4.12
2828,2,2,-0.2341680526733398,-0.0383472442626953,-0.9787836074829102,0.0199962765808995,0.0207633059168096,0.0114529909982881,14.663748033689668,0.17,4.0600000000000005
2829,2,2,-0.2456369400024414,-0.0297374725341796,-0.9770030975341796,0.0201830833924935,0.0185840554437723,0.0143480108556802,14.317008597966067,0.21,4.15
2830,2,2,-0.2427196502685547,-0.0386648178100585,-0.9765071868896484,0.0222462146845908,0.0260722328080802,0.0112198674824273,13.53385402604356,0.22,4.17
2831,2,2,-0.2451162338256836,-0.0328502655029296,-0.9762983322143556,0.0195439677037953,0.0158204208563351,0.0118612039167171,13.528742648987842,0.29,4.23
2832,2,2,-0.2504148483276367,-0.0304288864135742,-0.9751205444335938,0.0230900288578717,0.0211319131255042,0.0125808838332504,13.757623855095867,0.25,4.28
2833,2,2,-0.2348241806030273,-0.0417766571044921,-0.9771003723144532,0.0273183323202533,0.029523009765591,0.0151512890197383,13.767026132480632,0.16,4.19
2834,2,2,-0.193490982055664,-0.0644598007202148,-0.9852790832519532,0.0238232181774511,0.0205006507748188,0.0157772755213873,13.12522905556424,0.17,4.08
2835,2,2,-0.2179193496704101,-0.0565719604492187,-0.9806232452392578,0.0236579163826939,0.0196447588171049,0.0151157738237344,12.24555546442359,0.23,4.17
2836,2,2,-0.2148475646972656,-0.0572233200073242,-0.981304168701172,0.0217134624744536,0.0189766183201173,0.0113178989508052,12.734504596483154,0.15,4.04
2837,2,2,-0.2065839767456054,-0.0577611923217773,-0.9829015731811525,0.0203035265413324,0.0175496163111593,0.0129680204063301,10.774458717115127,0.23,3.8
2838,2,2,-0.1997442245483398,-0.0580863952636718,-0.9842853546142578,0.0284184325348235,0.0253838537131915,0.0149711271140574,10.59307274207169,0.2,3.82
2839,2,2,-0.1927261352539062,-0.0509223937988281,-0.986125946044922,0.0180667943406849,0.0140046456047615,0.0102933778614856,10.482195523168903,0.24,3.77
2840,2,2,-0.2270326614379882,-0.0569372177124023,-0.9789314270019532,0.0166112415406245,0.0181669504260934,0.0109334261041463,11.424935320674722,0.23,3.73
2841,2,2,-0.2357187271118164,-0.0455970764160156,-0.9777021408081056,0.0172299887356036,0.0209575963387759,0.0106439279682478,12.135605080673239,0.32,3.77
2842,2,2,-0.2339420318603515,-0.0421676635742187,-0.978123664855957,0.0270802835402349,0.0250078298428256,0.0123112312083616,12.345841841014183,0.1005,3.92
2843,2,2,-0.2359952926635742,-0.0455188751220703,-0.9775819778442384,0.0230531245056735,0.0201742282413468,0.012870562557205,12.764069769325337,0.23,3.97
2844,2,2,-0.246861457824707,0.0841321945190429,-0.9566936492919922,0.0419156275432388,0.0663248463563065,0.026245884874162,12.410225399782679,0.31,4.08
2845,2,2,-0.2450208663940429,0.0091791152954101,-0.9773578643798828,0.0277438127768171,0.0355531541933263,0.0175931558052965,11.096548330458935,0.245,4.015000000000001
2846,2,2,-0.2259502410888672,-0.0197401046752929,-0.9808568954467772,0.0214357142138109,0.0249864252853592,0.0145048199716911,11.390047427142362,0.22,3.96
2847,2,2,-0.2273921966552734,-0.0315256118774414,-0.9799184799194336,0.0237718508417324,0.0243855223133248,0.0162911632644728,10.798075397422027,0.19,4.1
2848,2,2,-0.2899713516235351,0.0274019241333007,-0.9628353118896484,0.0301450823409131,0.0418785713622467,0.0120508401802382,10.999512332839197,0.26,4.32
2849,2,2,-0.3114032745361328,-0.0126972198486328,-0.958444595336914,0.0204796207716692,0.0209997044581674,0.0134154219848731,10.153493927498806,0.15,4.1
2850,2,2,-0.1320333480834961,-0.0103750228881835,-0.9982595443725586,0.0234236574512835,0.0199492092055206,0.0134291449753745,11.771969318198101,0.20500000000000002,4.21
2851,2,2,-0.1227140426635742,0.0261716842651367,-0.9973478317260742,0.0418844069311782,0.0491686122839453,0.0208423007348318,12.912819788093085,0.23,4.24
2852,2,2,-0.0945978164672851,0.0186128616333007,-1.0021076202392578,0.0174218308823319,0.0203766810900104,0.0105832152238221,12.824776102418173,0.26,4.41
2853,2,2,-0.0922012329101562,-0.0116348266601562,-1.002643585205078,0.0161664866626236,0.0195491646309368,0.0106333980990209,13.049483265555576,0.14,4.45
2854,2,2,-0.0951375961303711,-0.0183649063110351,-1.0015230178833008,0.016803245616853,0.0139676064886235,0.0116479518388223,12.155235675730804,0.2,4.23
2855,2,2,-0.0946722030639648,-0.0113954544067382,-1.0015621185302734,0.0162729779677421,0.0152098810179737,0.0119373694630573,11.810955374562825,0.28,4.33
2856,2,2,-0.0960912704467773,-0.0122575759887695,-1.0027093887329102,0.0154626585065603,0.0102771871332049,0.0099154768076613,12.77734153464843,0.24,4.5
2857,2,2,-0.1414747238159179,-0.0453252792358398,-0.994028091430664,0.0180523335887101,0.0174962045694685,0.0159944638628535,13.856649550805065,0.2,4.16
2858,2,2,-0.1106128692626953,-0.043065071105957,-0.9928989410400392,0.0400919877178429,0.0556274476679607,0.0234650191031964,13.72142497096726,0.5,4.265000000000001
2859,2,2,-0.0330333709716796,-0.0216255187988281,-0.978144645690918,0.2222618444907521,0.1625183832893277,0.108257737351378,13.246177531863902,0.98,4.99
2860,2,2,-0.056243896484375,-0.0352020263671875,-0.9548721313476562,0.2633610445246173,0.2270747764341072,0.1524539170594336,13.936030304821777,0.94,5.05
2861,1,2,-0.0915660858154296,-0.018223762512207,-0.979445457458496,0.2261322809409034,0.1584421387629918,0.0915774040261732,8.883702806081129,0.91,4.76
2862,1,2,-0.1136207580566406,-0.0271511077880859,-0.9913911819458008,0.1317730092581583,0.1143959166573199,0.0672076300805114,6.186276244767572,0.66,4.97
2863,1,2,-0.0366525650024414,-0.0293378829956054,-0.9504241943359376,0.3009710269189122,0.2047763173014009,0.1269616341756718,6.7955964056265366,1.37,5.3500000000000005
2864,1,2,-0.0376558303833007,-0.0047636032104492,-0.9501838684082032,0.3442691060764036,0.220832994192634,0.1496694994648503,12.684724969527688,1.27,5.2
2865,1,2,-0.0608987808227539,-0.009469985961914,-0.9591636657714844,0.2464294968231344,0.2275250408741698,0.1240505293020053,15.82794246741239,0.98,5.3500000000000005
2866,1,2,-0.0813226699829101,-0.04217529296875,-0.9576120376586914,0.2382197517892521,0.2316243405219129,0.1143034210328342,20.40635061888837,0.95,5.05
2867,1,2,-0.0459604263305664,-0.0067949295043945,-0.9726409912109376,0.2237472769008181,0.1901119096937092,0.1189808221485418,27.051076667460467,0.99,5.43
2868,1,2,-0.0333595275878906,-0.0201034545898437,-0.9683427810668944,0.2684385362328172,0.197211779012269,0.1520306908015176,32.00859255553921,1.28,5.49
2869,1,2,-0.0422992706298828,-0.030059814453125,-0.9772987365722656,0.2389617494305177,0.1592737156935947,0.1155610529005724,37.14793836456793,1.08,5.15
2870,1,2,-0.0471670627593994,-0.0213966369628906,-0.9526653289794922,0.2567979762719329,0.1993586015352395,0.1511767062351025,43.142294814632855,1.25,5.13
2871,1,2,-0.0360898971557617,-0.0139713287353515,-0.968144416809082,0.2290463909546593,0.2176649740581509,0.1161034598793542,47.217224695036116,1.33,5.11
2872,1,2,-0.0523290634155273,-0.0250625610351562,-0.9477481842041016,0.2542575173695487,0.2581735657733273,0.1006131277711848,54.1560278335295,1.32,5.37
2873,1,2,-0.061171531677246,-0.004796028137207,-0.9592828750610352,0.2560974664972679,0.234692908723503,0.1086341967723847,59.88941454461231,0.94,5.73
2874,1,2,-0.0657453536987304,-0.0138931274414062,-0.9681882858276368,0.237937688008557,0.2125785256806674,0.1124875602767505,61.8293273041799,1.075,5.5600000000000005
2875,1,2,-0.029189109802246,-0.0158596038818359,-0.9760074615478516,0.2199893767970897,0.1837206827631371,0.0891472230367682,68.18226831566174,0.98,5.5600000000000005
2876,1,2,-0.0538482666015625,-0.0306177139282226,-0.9725027084350586,0.2028591886566707,0.179590600357274,0.0756756907903679,68.08752540763389,0.79,5.51
2877,1,2,0.1309442520141601,-0.0502071380615234,-0.9577131271362304,0.1748933778590114,0.1514898229969604,0.0922007739434465,70.64288450181405,1.0,5.54
2878,1,2,-0.1165540218353271,0.0866422653198242,-0.9437952041625975,0.2328801480470813,0.2011943386705706,0.1173236462780136,76.56556571932902,0.71,5.16
2879,1,2,-0.0424365997314453,0.0096654891967773,-0.9639902114868164,0.3449739924175576,0.1766838230619021,0.1907336106296138,81.76120508374049,1.07,4.79
2880,1,2,-0.009352684020996,-0.0144224166870117,-0.9648284912109376,0.2956790412783389,0.1574629557075784,0.1778770189824373,81.80474613208308,1.11,4.61
2881,1,2,0.0318117141723632,-0.0403604507446289,-0.9697332382202148,0.2819636208150524,0.176201975234385,0.1405953936843662,85.11688494340483,1.23,4.4
2882,1,2,0.0226154327392578,-0.0089073181152343,-0.9659700393676758,0.293591928921407,0.1605491305672476,0.1510467582894609,87.64796983962188,0.845,4.484999999999999
2883,1,2,0.031203269958496,-0.0367059707641601,-0.9655752182006836,0.3985377364464428,0.1574189651444494,0.2210189115439594,87.15688668193945,1.4,4.49
2884,1,2,0.039443016052246,0.0044193267822265,-0.983088493347168,0.3334687348521139,0.1413655436749037,0.1683652667396774,88.65403141287726,1.14,4.63
2885,1,2,0.105447769165039,-0.0383186340332031,-0.971909523010254,0.2725206375460718,0.138874153440271,0.1558112160643487,90.01399640900843,1.02,4.63
2886,1,2,0.0711240768432617,-0.0244874954223632,-0.9702301025390624,0.3949921260772648,0.1612487908035259,0.2088147977590522,90.04955231369544,1.16,4.92
2887,1,2,-0.0222883224487304,-0.0562171936035156,-0.9677057266235352,0.2101786399598782,0.1599294269845989,0.1017436640060424,95.70484708053849,0.8,4.69
2888,1,2,0.6455745697021484,-0.0024337768554687,-0.6896629333496094,0.101602952516774,0.0764294035497786,0.0888694138901428,98.11549022058406,0.6,5.04
2889,1,2,0.2478284835815429,-0.0287666320800781,-0.8212814331054688,0.170644347708039,0.139830090012991,0.1187611340329615,100.43329860228334,1.16,6.0
2890,1,2,0.0521283149719238,-0.0238428115844726,-0.9683704376220704,0.4170852942891479,0.1481418754612225,0.2297355077854786,99.63611004409042,0.79,4.390000000000001
2891,1,2,0.0561990737915039,0.0255050659179687,-0.9505023956298828,0.2669766479060693,0.2065141534206925,0.1338105614021753,102.0593764128443,0.95,4.64
2892,1,2,0.529052734375,-0.0170555114746093,-0.7439355850219727,0.1221110898494613,0.0874440469203193,0.0717811064256361,101.4857616472636,0.29,5.15
2893,1,2,0.2767598628997803,-0.0238523483276367,-0.8786659240722656,0.3723123443685909,0.1878572355188798,0.2007656054799969,102.41718885185144,1.28,5.4
2894,1,2,0.0939559936523437,-0.0528955459594726,-0.8715524673461914,0.6256182763688605,0.2150717340122538,0.3482897623663398,96.52157404516686,1.68,4.29
2895,1,2,0.1505656242370605,-0.0477533340454101,-0.9293441772460938,0.5058831350881934,0.1717668989946153,0.2572462648041381,92.4545787805816,1.07,4.78
2896,1,2,0.1336011886596679,-0.045638084411621,-0.9606218338012696,0.4087801179306196,0.1760688634069529,0.1763480809856883,89.5504977230443,1.09,4.76
2897,1,2,0.2583274841308594,-0.0468807220458984,-0.936349868774414,0.3519782400545351,0.1497483426702958,0.1513196447730132,85.71218995524993,1.06,5.09
2898,1,2,0.3029470443725586,-0.0557737350463867,-0.8998556137084961,0.3429061094308239,0.1871674827345545,0.1766196132438897,80.85548850360033,1.165,5.155
2899,1,2,0.1517989635467529,-0.0619621276855468,-0.9285116195678712,0.3933400524777986,0.3010842329040961,0.2276540167033434,79.03645140951534,1.12,4.54
2900,1,2,0.0981760025024414,-0.0066006183624267,-0.9327068328857422,0.3349321918418088,0.2675536010974144,0.1733092204299173,76.01846819290513,1.06,5.0
2901,1,2,-0.0058152675628662,-0.0608119964599609,-0.6788721084594727,0.7202461801312022,0.4893432846039215,0.5138606938200934,75.22120683268265,1.87,5.33
2902,1,2,0.0211968421936035,-0.0290966033935546,-0.9575719833374025,0.2021309688940049,0.1602434439453297,0.0913552959157017,69.63150893240052,0.52,4.74
2903,1,2,0.0589277744293212,-0.0385732650756835,-0.9690170288085938,0.3353217014760936,0.1851065991972862,0.1794053715269292,68.60311946039018,0.88,4.65
2904,1,2,-0.0288660526275634,-0.0488157272338867,-0.9732427597045898,0.2694903576396016,0.1450362794340872,0.131569728733125,66.25024070386524,0.74,4.33
2905,1,2,-0.0863885879516601,-0.0372962951660156,-0.5924961566925049,0.7414255822587152,0.5884123744485587,0.6509744288062621,62.06334822499387,1.96,4.92
2906,1,2,0.007573127746582,-0.043222427368164,-0.9295339584350586,0.5001689198297209,0.2313142176774169,0.2991000569469399,55.78450989591332,1.5150000000000001,5.57
2907,1,2,-0.0357277393341064,-0.02069091796875,-0.947056770324707,0.3720494672437144,0.2235246452853911,0.2021034691434375,52.49950886445289,1.59,6.0
2908,1,2,0.0242538452148437,-0.0416412353515625,-0.9426374435424804,0.383594275128685,0.1576308973495273,0.2327026628116209,50.80808334768571,1.34,6.12
2909,1,2,0.0433349609375,-0.037628173828125,-0.9815845489501952,0.3783705958807648,0.1525513562613841,0.1573794037383334,52.59238378281791,0.79,5.32
2910,1,2,-0.0002303123474121,-0.0348186492919921,-0.9638071060180664,0.3965398287223448,0.197851357110547,0.2110139512965846,53.53045394513292,0.89,4.86
2911,1,2,-0.0832037925720214,-0.0326137542724609,-0.9033699035644532,0.5171661111736224,0.2555733618638661,0.3590889104065151,54.29840671102207,1.23,4.48
2912,1,2,0.026047945022583,-0.0247430801391601,-0.9359264373779296,0.5365016063086391,0.1946064736051503,0.3033376809835022,55.61458150553791,1.06,4.3500000000000005
2913,1,2,0.0358271598815918,-0.0075750350952148,-0.944976806640625,0.4525233126003991,0.2011858485433476,0.2807539381714591,57.79257351499956,1.31,4.29
2914,1,2,0.0266613960266113,-0.0508012771606445,-0.9411907196044922,0.5392937912662659,0.1811066652963841,0.3386132202330517,60.52875974938308,1.01,4.755000000000001
2915,1,2,0.0444536209106445,-0.0639572143554687,-0.9402847290039062,0.5208436745594193,0.1839076577101445,0.3138554042549479,63.56274322285938,1.04,5.08
2916,1,2,-0.0754461288452148,-0.0553207397460937,-0.9668464660644532,0.3121589759860297,0.1645596561339203,0.1468795125531277,9.867796979574084,1.01,5.220000000000001
2917,1,2,-0.0519628524780273,-0.053619384765625,-0.9423618316650392,0.3357404588518041,0.19014111297319,0.1152202666713373,10.00252019311714,0.97,5.12
2918,1,2,0.5513792037963867,-0.0505294799804687,-0.8164691925048828,0.1038055336612371,0.0898662476262861,0.0581387906583882,13.305727774507476,1.01,5.82
2919,1,2,0.7370147705078125,-0.0808839797973632,-0.6018266677856445,0.1238091676376204,0.1002231470938535,0.0956503307406634,13.260881123962015,0.1005,5.95
2920,1,2,-0.0905160903930664,-0.0494756698608398,-0.9494905471801758,0.3232004232145036,0.2315721742632329,0.1158412176689924,16.951730560925487,0.85,5.5
2921,1,2,-0.0845584869384765,-0.0595655441284179,-0.9582252502441406,0.3046672571137908,0.1936548887602223,0.1193954497385065,22.648871440366058,1.12,5.2
