datapoint,label,animal,mx,my,mz,s1x,s1y,s1z,s2x,s2y,s2z,DtWP,speed,error
3506,0,3,0.8815689086914062,-0.3006248474121094,0.2695598602294922,0.1520039072593409,0.0795280720498779,0.1078852166311371,0.1132141332038555,0.0618408002500691,0.0716224623017447,13.875023098211617,0.37,7.1
3507,0,3,0.9147205352783204,-0.1398773193359375,0.2409992218017578,0.1782955020188645,0.1079621129070882,0.1135212637229118,0.1349466268321772,0.0791887885877363,0.0747390201055527,12.928519965152594,0.77,7.494999999999999
3508,0,3,0.9444141387939452,0.018707275390625,0.1555824279785156,0.2052597457817289,0.1482698273934868,0.1352824830414466,0.1578026263274562,0.121056130128628,0.0939502434902031,12.539686226876432,0.245,6.315
3509,0,3,0.9218254089355468,0.0554046630859375,0.1589641571044922,0.2974441426291889,0.1978810278850579,0.1851248120037509,0.2279658498964188,0.1511486051058607,0.1469315664927231,12.090937396479026,0.35,7.925
3510,0,3,0.9181728363037108,-0.0015201568603515,0.0857219696044921,0.2402981451649002,0.1747422512539378,0.1521876298394459,0.1823894315850222,0.1318469315632542,0.1166199194560398,11.851534086813958,0.21,6.640000000000001
3511,0,3,0.9051761627197266,-0.1522426605224609,0.310791015625,0.1745113718782094,0.1012528252818395,0.1069203024181945,0.1311698947816255,0.0801985724644058,0.0757768999652693,12.133772348919669,0.305,7.43
3512,0,3,0.916717529296875,-0.0715770721435546,0.2900867462158203,0.1533392407377121,0.1014256486515512,0.1020386114611998,0.1103367525417796,0.0741591419609552,0.069861574296775,11.644943419010332,0.10525000000000001,6.305
3513,0,3,0.9377517700195312,0.0841541290283203,0.2429218292236328,0.1353070054438268,0.1026998394697898,0.0954759980474794,0.0961370330132309,0.0730057703471607,0.0675679131840161,12.83620803772265,0.405,6.86
3514,0,3,0.9047813415527344,0.0995235443115234,0.2841873168945312,0.205574447944524,0.1068818793236686,0.1272615323273155,0.1599937730914397,0.0774106295593883,0.0933414838870548,11.560792539030775,0.26,7.470000000000001
3515,0,3,0.9103984832763672,0.0332984924316406,0.1128311157226562,0.3058783841726009,0.2057047240232852,0.1643298349311935,0.242016468489459,0.1592237819138612,0.1325963872133173,10.927711097336054,0.28,6.6850000000000005
3516,0,3,0.9281539916992188,-0.0030097961425781,0.2821636199951172,0.1188796584560475,0.0723667910437224,0.07966456586248,0.0929321951481257,0.0555830448470856,0.0581900854881539,11.412690241135161,0.365,7.83
3517,0,3,0.8137645721435547,0.4241676330566406,-0.140228271484375,0.5503763209815635,0.5108856645516586,0.3270849449851985,0.4613655630729974,0.3804835930185452,0.2876261059588036,11.26260846742931,0.165,6.630000000000001
3518,0,3,0.9875888824462892,0.0814037322998046,-0.0004806518554687,0.1835678840542746,0.0894037430579849,0.1395947640048941,0.1331620526156905,0.0673081285413876,0.093701077041064,11.3437606306527,0.91,7.16
3519,0,3,0.9761562347412108,0.1403045654296875,-0.059783935546875,0.148451844416609,0.0730204617417286,0.1112949260651018,0.1071601324388947,0.0570083380045781,0.0736235749760165,11.837768893607496,0.19524999999999998,5.85
3520,0,3,0.9652252197265624,0.2171478271484375,-0.1530818939208984,0.3482043175651039,0.2407475412778688,0.2293830900057559,0.2822396814893562,0.1947723343273356,0.1878038106340682,11.337057474150017,0.27,5.69
3521,0,3,0.8958282470703125,0.3392963409423828,-0.1923332214355468,0.4291380194253007,0.3524714488015171,0.2810380534548338,0.3585367219674398,0.2954548796594061,0.226735120705562,11.776826688283755,0.495,7.1850000000000005
3522,0,3,0.9729042053222656,0.0675029754638671,-0.1482295989990234,0.1892049546117025,0.122630067255263,0.1217813233171661,0.1521764691935602,0.0923451335223023,0.0902655609452925,11.366167615979382,0.10525000000000001,6.415
3523,0,3,0.9798831939697266,-0.041696548461914,-0.0925655364990234,0.1289089089428695,0.0754944555389381,0.0888220069071245,0.1028600002119303,0.0562829147658766,0.0636557129787518,11.508525672652418,0.255,6.44
3524,0,3,0.9699134826660156,-0.0676040649414062,-0.0141525268554687,0.2195574339049503,0.1322201328784846,0.1648363352172181,0.1651568146765436,0.0985721150758177,0.1094448731439919,11.592665026072824,0.11525,7.9
3525,0,3,0.9005374908447266,0.3793697357177734,-0.157388687133789,0.2841862940770261,0.2865562968479019,0.2190140433900217,0.252928034835137,0.2295704884116063,0.1690888163102155,10.852894094763556,0.255,6.125
3526,0,3,0.9451236724853516,0.2245750427246093,-0.0822963714599609,0.2610614183346886,0.1391448645506746,0.1745455947915038,0.1976644195455959,0.1044549151899898,0.1210595679138122,12.21758912646032,0.91,6.92
3527,0,3,0.9730167388916016,-0.0009193420410156,-0.0898609161376953,0.1281517614984524,0.0847732123615254,0.1004480521289219,0.0947403913942816,0.0584863373450459,0.0644532051848207,12.620040454708013,0.78,7.449999999999999
3528,0,3,0.9718856811523438,0.0140190124511718,-0.1878566741943359,0.1579998934532771,0.1024142504058587,0.108556299586731,0.1189334643323812,0.0726055552043026,0.0790473622950629,12.22136001733547,0.10525000000000001,5.745
3529,0,3,0.8581657409667969,0.3611011505126953,-0.2773056030273437,0.5735678308681854,0.447430832618795,0.3132377778228888,0.483427790474799,0.370353392606959,0.272483265601617,10.621670169074719,0.19,4.445
3530,0,3,0.913503646850586,0.2758216857910156,-0.1981639862060547,0.3742051123879489,0.2743094990241445,0.2041883607669294,0.2950257867558382,0.2381593323238486,0.1724439580091648,9.325700102975523,0.13,4.155
3531,0,3,0.9192008972167968,0.22418212890625,-0.1060352325439453,0.364829279200848,0.266750359118843,0.231280856612451,0.2988854612087214,0.2054161659657036,0.1932845811331959,9.063470419331074,0.14,3.705
3532,0,3,0.9103794097900392,0.3132438659667969,-0.2203521728515625,0.3921136700580809,0.2955346054990923,0.238546093307238,0.3222157121955037,0.2452464501223249,0.1949023914478834,8.898676815083801,0.13025,3.47
3533,1,3,0.8209857940673828,-0.1643695831298828,-0.417694091796875,0.2104639847658421,0.1584506560457339,0.1824930674003324,0.1733748183256364,0.1240528289038918,0.1335921231421703,13.657874191218893,0.765,6.220000000000001
3534,0,3,0.7938308715820312,-0.2185611724853515,0.0432605743408203,0.2624544856826415,0.2259178865253451,0.2202378332590222,0.2145469964014207,0.1695288070095063,0.1735884558935123,16.035727743976395,0.3,5.355
3535,0,3,0.9492149353027344,-0.1053485870361328,-0.0343265533447265,0.1675987650347933,0.1377028316915083,0.1408599022809936,0.1381902365921032,0.1071927736194043,0.1082961938898763,15.432359640692308,0.23500000000000001,6.615
3536,0,3,0.9031333923339844,0.0480842590332031,-0.2960720062255859,0.192362742435574,0.1396534392186305,0.155380184826171,0.1514633760614972,0.1080484797960286,0.1174330124011545,15.143791593262897,0.11525,6.03
3537,0,3,0.8991355895996094,0.0212993621826171,-0.3696441650390625,0.1867564565708583,0.1153256745742962,0.1547397719668739,0.141944642231461,0.0868298789320125,0.1066122290765029,14.156628361047407,0.495,5.175
3538,0,3,0.9102458953857422,0.0719623565673828,-0.2406654357910156,0.1884909302886366,0.1659562094855189,0.1364031863705352,0.1555374357445086,0.1293730156200389,0.1104219759221862,14.190515137486711,0.515,6.18
3539,0,3,0.9180221557617188,0.3074302673339844,0.0802822113037109,0.2920276434166113,0.2242076133633729,0.1912264117182519,0.250124423913274,0.1615694506985408,0.1505140531490186,13.765622527265386,0.42000000000000004,6.545
3540,0,3,0.9383506774902344,0.2812404632568359,-0.0740928649902343,0.254005883793607,0.1203555209774643,0.1586904042868464,0.1865889005907873,0.0876300299873744,0.1146249592867569,12.64036802789409,0.39,6.135
3541,0,3,0.951547622680664,0.3216114044189453,0.0182094573974609,0.1369832990462264,0.083290390918312,0.1007168192015817,0.1063364382296915,0.0610767545312894,0.0704404454732744,13.98517918442548,0.385,6.48
3542,0,3,0.9701137542724608,0.176980972290039,-0.0018463134765625,0.1365063771202144,0.0960540659636447,0.1132992389621553,0.1039372666140699,0.0644473884003258,0.0767124804364806,13.000867709360493,0.38,5.42
3543,0,3,0.9861316680908204,0.1051559448242187,0.0427303314208984,0.1042457298678119,0.0706880136669663,0.0774535197108014,0.0798878094520482,0.053038911636146,0.0550530815414558,14.690051723341561,0.11525,6.2250000000000005
3544,0,3,0.9524421691894532,0.2438240051269531,-0.0327205657958984,0.2101571690305984,0.1456569634464318,0.1362885395088628,0.1724530639077325,0.1044396034825387,0.1021796642861387,15.425496127052913,0.24,6.405
3545,0,3,0.8871917724609375,0.3210029602050781,0.1945209503173828,0.1547396326051444,0.1098984412441431,0.1196032536322118,0.1142375000298889,0.0779982861081928,0.0836193572183912,15.027149787864595,0.235,6.265000000000001
3546,0,3,0.9398403167724608,0.30255126953125,-0.0606727600097656,0.2263595380630763,0.1808120299343445,0.1539067891680229,0.1918049029835857,0.1375717352308077,0.1195182471514863,13.998159346022321,0.375,6.79
3547,0,3,0.9656867980957032,0.1846332550048828,-0.0303421020507812,0.1485087205118814,0.0807646096361819,0.1075566590442756,0.1092589133215296,0.0600783533407603,0.0722543936653993,10.602472282612585,0.345,6.0600000000000005
3548,0,3,0.9355487823486328,0.2644863128662109,-0.198770523071289,0.2868081567259202,0.2237416759900456,0.1656696652314411,0.2268404302665259,0.1792031952862282,0.1330117974488185,11.142336947232693,0.5700000000000001,6.640000000000001
3549,0,3,0.8921718597412109,0.2335586547851562,-0.1372623443603515,0.2579846252363919,0.2260106630925625,0.1667322221275977,0.2085680219092505,0.1627139376315478,0.1353163512132017,12.198831520307444,0.18,4.915
3550,0,3,0.9374160766601562,0.2987079620361328,0.0690498352050781,0.1832299421579642,0.1139352950116366,0.1066033623789915,0.138734826747216,0.0826949518838221,0.0767678333156148,13.311529851163533,0.16,5.7
3551,0,3,0.8437519073486328,0.4633998870849609,0.1690998077392578,0.1707586480522372,0.097578232647454,0.1056428042239845,0.1275496021689203,0.075083419374958,0.0794698431609989,11.627747047655179,0.20500000000000002,5.8100000000000005
3552,0,3,0.8704967498779297,0.3453044891357422,-0.0092334747314453,0.314920100946756,0.240723946191087,0.1812176186396965,0.257218148409555,0.1781654535990797,0.1378682834814175,11.650101070371178,0.41000000000000003,5.95
3553,0,3,0.8792476654052734,0.2060527801513672,0.0755195617675781,0.2907358999400787,0.2574311421328982,0.1779361029954069,0.2382493132270586,0.194190575204996,0.1442012199331838,10.987361141377372,0.28,5.6
3554,0,3,0.8580074310302734,0.3353805541992187,0.1380558013916015,0.2678749413334155,0.199727605727002,0.1639122591775365,0.1974337215950768,0.1371604989831853,0.1208270380604641,12.496480531875592,0.24,5.76
3555,0,3,0.8604984283447266,-0.0467720031738281,0.27825927734375,0.2632798682934072,0.1889293729648075,0.153960279491821,0.2136306320315926,0.1452967381443664,0.1220249651807097,11.834602047954027,0.33,6.46
3556,0,3,0.9858150482177734,0.148843765258789,0.0118312835693359,0.1351943464818955,0.0890040334505129,0.0893910849109126,0.1028719754026862,0.0671797454613475,0.0635050310615002,13.02626820118558,0.12525,5.345000000000001
3557,0,3,0.9896316528320312,0.0046825408935546,-0.0552749633789062,0.1473344668028114,0.0818060953204475,0.0859846257544157,0.1125464334724761,0.0568740314859382,0.0634760005315095,13.218779245788431,0.16025,4.82
3558,0,3,0.9413471221923828,0.0704727172851562,-0.1311721801757812,0.2478196050843909,0.188534111778261,0.1434244576507254,0.2050940177741026,0.153219734878146,0.1106912032357164,14.162690797708663,0.19,5.5200000000000005
3559,0,3,0.9248981475830078,0.3264827728271484,0.0495433807373046,0.174588430492281,0.1133870198856263,0.1358035184216161,0.1340254691070274,0.0808414703940309,0.094904849131263,14.998175326000883,0.32999999999999996,6.025
3560,0,3,0.9520950317382812,0.2694911956787109,-0.0360565185546875,0.1461813864481213,0.106820842563187,0.099098244670826,0.1079525915141175,0.0732836356214697,0.0718493448047431,13.66965657821755,0.33,6.199999999999999
3561,0,3,0.9971847534179688,0.0661201477050781,-0.0413627624511718,0.132170078340584,0.0752109549635295,0.0842353165806655,0.0970162119469529,0.056976877522468,0.0574150852381858,13.109091679101763,0.28500000000000003,5.42
3562,0,3,0.9466514587402344,0.1047019958496093,-0.064483642578125,0.2241988072955643,0.1758283061669345,0.1440844478612428,0.1715312608319742,0.1295289254702046,0.1010827188205947,12.654377365185445,0.33999999999999997,5.335
3563,0,3,0.997222900390625,0.0426292419433593,0.0050792694091796,0.1823558165573423,0.0865359083190311,0.1057914962834359,0.1364779467418569,0.0644485346201974,0.077693554266782,9.551618488129188,0.385,6.01
3564,0,3,0.9322776794433594,0.2323246002197265,-0.2208576202392578,0.3358148010143039,0.2365028127358369,0.2360531237654038,0.2760810744991475,0.1855281228492822,0.1794375490089738,9.533313272190112,0.26,6.71
3565,0,3,0.92352294921875,0.313638687133789,-0.0483341217041015,0.1738506103938913,0.0886760995398814,0.1348432100687282,0.128077581304634,0.0655710737653321,0.0919708724312501,11.389046928560727,0.1005,6.09
3566,0,3,0.957805633544922,0.1838016510009765,-0.223550796508789,0.1367659591538245,0.0791542532018029,0.1130061008437267,0.1077757944842293,0.0585694795286381,0.0794085023079845,11.12403904699773,0.23,5.8
3567,0,3,0.9299468994140624,-0.0069046020507812,-0.3538360595703125,0.1364716008968663,0.0880313071419043,0.1367168624241475,0.1081330666723601,0.0635839613485832,0.0971685486454784,11.050519996819746,0.29,6.095000000000001
3568,0,3,0.9061908721923828,0.2688312530517578,-0.2347755432128906,0.2946002588411632,0.2125822738474826,0.1873299568573575,0.2518638729114813,0.180640203746456,0.1517285251592672,12.405937468012766,0.315,6.515000000000001
3569,0,3,0.9296588897705078,0.170013427734375,-0.2383060455322265,0.2308718742047587,0.1408438101660612,0.2024011009467919,0.1817888673218617,0.1058069841571693,0.139654867680366,11.86040802706703,0.28,6.6899999999999995
3570,0,3,0.8218784332275391,0.5155868530273438,-0.0324153900146484,0.3333693463298846,0.2008572368799056,0.1945441439960912,0.2845906560037293,0.1640860029788347,0.1534646521915694,10.006931623412662,0.24,6.2250000000000005
3571,0,3,0.8227157592773438,0.5521316528320312,-0.0557727813720703,0.3194107496147296,0.2769656460608616,0.1978867205028202,0.2676982202545886,0.201320932153223,0.1582207508422305,10.76320056192698,0.32,6.41
3572,0,3,0.8541412353515625,0.4201946258544922,-0.1017932891845703,0.3496861906265444,0.2997825054830262,0.2329740213931319,0.2958903210674257,0.2422736399717181,0.1852867623272304,11.572747419711577,0.25,5.51
3573,0,3,0.8995037078857422,0.1414852142333984,-0.0769195556640625,0.3312602047088966,0.2567754749743789,0.2223369079610145,0.2766450115160747,0.2068661938924951,0.1723537275181945,11.67128970334929,0.435,5.42
3574,0,3,0.9710578918457032,0.0471935272216796,-0.0260543823242187,0.1364366655501085,0.0701422260505424,0.1031755986936443,0.1056169446545879,0.0562309613907496,0.0721985056989671,12.933593703705553,0.45,6.6000000000000005
3575,0,3,0.9628124237060548,0.1569385528564453,-0.1049156188964843,0.1808160352036441,0.1402454677528931,0.1283941799043373,0.1423655846316392,0.1071291779593478,0.0923186110421955,12.435667922560237,0.1005,5.15
3576,0,3,0.945453643798828,0.2150096893310547,-0.0826148986816406,0.204503530794387,0.1441889507005096,0.1260333555686072,0.1706265641999391,0.1076136002928008,0.0974669233055406,11.025276532922081,0.24,5.135
3577,0,3,0.8925151824951172,0.2533473968505859,0.0795001983642578,0.1359444707187903,0.0867149544127813,0.1057021666202953,0.1058669319598948,0.0628838715065207,0.0757096449273913,11.125992005481507,0.185,6.69
3578,0,3,0.9363746643066406,0.2772769927978515,-0.1024417877197265,0.3033216620020165,0.2360054951148557,0.1757874865789391,0.2518045238718068,0.184023656957766,0.1474024107725374,11.48476172449131,0.43000000000000005,6.665
3579,0,3,0.9038047790527344,0.3602027893066406,-0.1204166412353515,0.3724449135631998,0.254279083588362,0.2353726019288926,0.3155323941974702,0.2026820750330714,0.1832749019952754,11.51272076638364,0.22,6.78
3580,0,3,0.9552726745605468,0.1891345977783203,-0.1739215850830078,0.1564396298522124,0.1019548123480901,0.1136343278757804,0.1229768898120118,0.0694556702703367,0.0796935222276982,11.221028295710406,0.14024999999999999,6.51
3581,0,3,0.9664306640625,0.1943206787109375,-0.1447410583496093,0.2149694500578842,0.103934662524897,0.1424716837064152,0.1578083262726794,0.0819499861005033,0.097061048797266,11.445156857917977,0.1005,6.155
3582,0,3,0.9401016235351562,0.1934413909912109,-0.2236518859863281,0.2792191830459019,0.2023724345711495,0.1727627827070947,0.2280888397306405,0.1647751079664027,0.1296755999746626,9.545164844410998,0.28500000000000003,6.41
3583,3,3,0.9242267608642578,-0.0904865264892578,-0.222686767578125,0.0758739205691295,0.0477328033477341,0.0518432587104676,0.0572432620612596,0.0329565347014527,0.0358193347211488,9.542846220188641,0.20500000000000002,5.390000000000001
3584,3,3,0.9162921905517578,-0.2354621887207031,0.1033535003662109,0.0323508447684542,0.0244748956390839,0.0233408031390556,0.0255213054976361,0.0177278182730346,0.0166197999620092,9.47834809753737,0.44,5.485
3585,3,3,0.8264408111572266,-0.039794921875,-0.5214557647705078,0.0715018686529229,0.0546848106770234,0.0757353923102627,0.0528568518486926,0.0372703955705134,0.0541493147224288,8.2222477196039,0.28500000000000003,6.735
3586,3,3,0.8757762908935547,-0.0599403381347656,-0.4260749816894531,0.0781858878127849,0.0616473010605957,0.0617885734352032,0.0541145809080835,0.0403044760777592,0.0394844701874684,6.238076291164905,0.33499999999999996,5.245
3587,4,3,0.8511161804199219,0.1101341247558593,-0.5455226898193359,0.3948055633703925,0.3474194594117971,0.2602091566695279,0.3333140804164344,0.2733128056906367,0.1986577863772534,8.9844886310328,0.36500000000000005,6.34
3588,3,3,0.8965396881103516,-0.1497993469238281,-0.3925991058349609,0.0784761569260063,0.0477232688347521,0.0695069282758851,0.0591772430209794,0.0366414680743514,0.0472145886756405,5.1706674310897265,0.245,5.26
3589,3,3,0.805145263671875,-0.0603389739990234,-0.5822238922119141,0.0805128125622874,0.0552715104416355,0.0707978757228629,0.0620087670737562,0.0397124793056878,0.048825751115785,6.564545695605034,0.265,5.405
3590,1,3,0.8188629150390625,-0.3472042083740234,-0.3418235778808594,0.1913831309161469,0.2003436870705958,0.1626271142989972,0.1498390627588757,0.1445172903049761,0.1213707056634212,9.118540407110242,0.72,6.1850000000000005
3591,4,3,0.7139873504638672,-0.5616207122802734,0.193368911743164,0.2391330455991741,0.1649209781092016,0.1984498256382765,0.1994790856404948,0.1411234110270697,0.1656345264783917,7.350460533187612,0.565,5.58
3592,4,3,0.6457481384277344,-0.4183578491210937,0.0480327606201171,0.3673646023119854,0.3134132529001612,0.369679267208158,0.316974370781999,0.2701780126522821,0.3040820854057193,7.166789954888377,0.7250000000000001,6.9
3593,4,3,0.8124008178710938,-0.4087123870849609,0.0450592041015625,0.1461576013501822,0.1415146716442724,0.1356721285311086,0.1086462483874054,0.1128585470946439,0.1032879644183671,6.350468620940086,0.44,6.0649999999999995
3594,4,3,0.9474353790283204,-0.1556873321533203,-0.1595439910888672,0.0760186288868932,0.0675683274064161,0.0933892615218571,0.0534645081425385,0.0466551997382213,0.0597585034074493,6.410444428090448,0.305,5.37
3595,4,3,0.942523956298828,-0.1352043151855468,-0.1814689636230468,0.0700568184102098,0.0528198574603932,0.0631856024468747,0.0519396335038601,0.0396584881001581,0.045333515170281,5.722262729929084,0.26,6.12
3596,2,3,0.8559989929199219,-0.2209739685058593,-0.2198314666748047,0.2193304527259624,0.1805276254737547,0.219868091063307,0.169760767444663,0.1387570185438111,0.1591622245248381,7.526261678469716,0.42000000000000004,5.425
3597,1,3,0.8088359832763672,-0.5632057189941406,-0.1507320404052734,0.1521582705822904,0.1445130075437106,0.1202661164579807,0.125493601201359,0.1027668731216504,0.0866502580817409,12.133439359094204,0.91,5.625
3598,1,3,0.8171234130859375,-0.5880985260009766,-0.1205577850341796,0.1131502984708191,0.1215846512551569,0.088354730871924,0.0947630592946962,0.0856070245802578,0.0638982915319957,14.552365613899687,0.54,6.44
3599,1,3,0.7971515655517578,-0.5851726531982422,-0.1075458526611328,0.1111367472789822,0.1249847658146164,0.0862199432973925,0.0851616684303431,0.087381078403127,0.0602692695314663,16.616862129433486,0.895,6.515000000000001
3600,4,3,0.7442913055419922,0.0268135070800781,-0.6101799011230469,0.1657555456620672,0.1359499801313088,0.1454694978807712,0.1202485259194879,0.0990592627196729,0.0959363500487941,16.671645813590978,0.42000000000000004,6.720000000000001
3601,4,3,0.7298488616943359,-0.2238998413085937,-0.6123638153076172,0.166464496594647,0.0964058959006174,0.1273995692826883,0.1144293462260023,0.0669910030993237,0.0862652370602494,17.338709896460617,0.20525,5.68
3602,4,3,0.6701278686523438,-0.2652397155761719,-0.6754245758056641,0.1231383759873248,0.0839635318011594,0.0870938193211163,0.0871860095435202,0.0542419604229038,0.0605130419421298,15.394755987158193,0.49,6.545
3603,4,3,0.9087371826171876,-0.2247562408447265,-0.0352001190185546,0.4311480374498108,0.3932636076791771,0.3722101685014737,0.3155791230730159,0.3203181630362798,0.2828158190628036,16.895690860793536,1.175,6.17
3604,2,3,0.8569564819335938,-0.3477439880371094,-0.3386707305908203,0.0514862645664991,0.0405023213517809,0.0509345377454535,0.0403246346984976,0.0289029197786737,0.0353795385555165,16.859713140291802,0.29,5.609999999999999
3605,2,3,0.8330783843994141,-0.3516502380371094,-0.3585872650146484,0.0841113339269645,0.0426933433900269,0.05573134567306,0.0665866733541075,0.0324963404593432,0.0372149921884764,19.00655123291953,0.16999999999999998,4.75
3606,2,3,0.8703155517578125,-0.3338623046875,-0.3317928314208984,0.0655781657886905,0.0541835763314489,0.0641711802220166,0.0537271341528319,0.0363302007211466,0.0437360441483229,18.800416819022303,0.21999999999999997,5.415
3607,2,3,0.8808650970458984,-0.2292442321777343,-0.3856525421142578,0.0421908466785984,0.0401793258322465,0.0567976671947382,0.0333840093655448,0.0270695705724843,0.0372986254710385,17.977495605933456,0.13,5.67
3608,2,3,0.8740463256835938,-0.1477890014648437,-0.3176612854003906,0.2202259306008915,0.1959390894909826,0.167045420730346,0.1784863280587116,0.15679316041531,0.1282719338184763,18.53472738378652,0.13,5.48
3609,2,3,0.9058570861816406,-0.3548717498779297,-0.1541481018066406,0.0369704716666427,0.0252683940502294,0.0327038013960976,0.0294339404451901,0.0176848049257582,0.0227823966939931,19.08170630077609,0.23,6.095000000000001
3610,2,3,0.9116802215576172,-0.3672962188720703,-0.2305126190185547,0.0339748398790164,0.0328927583181601,0.0311668508305201,0.0262223300263761,0.0232962607233453,0.0223262498590804,19.447542079221034,0.21000000000000002,5.16
3611,4,3,0.9349117279052734,-0.357828140258789,-0.1169548034667968,0.0934340416833649,0.0779311602106979,0.0997697760217203,0.0706889406964848,0.060169246119128,0.068272444330043,17.694760955394397,0.36,4.905
3612,4,3,0.8680973052978516,-0.2700386047363281,-0.1855754852294922,0.1736977719426772,0.124498294628265,0.1353610684914191,0.1327385101142493,0.0905454468807257,0.0993705064445529,19.154154800850254,0.64,5.3
3613,4,3,0.8549251556396484,-0.1075630187988281,-0.2887458801269531,0.2189380799053371,0.2284929449725745,0.1773854374189042,0.1640062757355366,0.1705859226812492,0.1290004587519405,19.309950082249788,0.54,5.475
3614,4,3,0.8720073699951172,-0.448251724243164,-0.1648502349853515,0.1604576855952202,0.1614749079213536,0.1653173664862323,0.1126721518981721,0.112725395448762,0.1092701661927311,22.07146175518041,0.75,5.4350000000000005
3615,4,3,0.8540134429931641,-0.3896522521972656,-0.2682418823242187,0.1065077868508687,0.0785043262837265,0.0891624888770276,0.0868114492606286,0.0610056099704029,0.0658445388980101,20.52382722829729,0.6200000000000001,5.155
3616,4,3,0.8750247955322266,-0.330728530883789,-0.3576202392578125,0.056730249083652,0.0431447119823657,0.0566980166161862,0.0428772442870018,0.0288978073617858,0.0375396784667476,20.512163000000903,0.265,5.145
3617,4,3,0.8700294494628906,-0.3371658325195312,-0.34686279296875,0.0565622200428222,0.0345167642732804,0.0435021516810483,0.0430776025265505,0.0259282972950359,0.0291063554207071,19.207195021454112,0.14,5.140000000000001
3618,4,3,0.8728828430175781,-0.4160175323486328,-0.2400856018066406,0.0541451227973855,0.0411557360863101,0.0558046196077988,0.0439631149633449,0.0340273771831082,0.042615883813174,18.332329702734143,0.27,5.6
3619,4,3,0.8538169860839844,-0.1790447235107422,-0.4611454010009765,0.0546504325687868,0.0369718684230103,0.0579467352876925,0.0432608099521603,0.0286565506217005,0.0421652788623465,17.006780656862727,0.21,6.205
3620,4,3,0.8765640258789062,-0.3526802062988281,-0.3045997619628906,0.0673505013327613,0.0549606162605389,0.0533716918899569,0.0523447929098621,0.0413023271077003,0.0371271178206828,18.64460099256264,0.36,4.82
3621,4,3,0.8389129638671875,-0.2399559020996093,-0.4925556182861328,0.03499392423721,0.0240466054347405,0.0286336442940648,0.0265369342447028,0.0176623873594126,0.0193547840962251,18.60413618823036,0.28500000000000003,5.755000000000001
3622,4,3,0.8773880004882812,-0.2571640014648437,-0.3758964538574219,0.0330947122915577,0.0276088053179175,0.040388325196247,0.024871160817183,0.0205732161849145,0.0273086110242482,19.217112627313423,0.19,5.8100000000000005
3623,0,3,0.8761978149414062,-0.4102210998535156,0.035125732421875,0.1891468002313657,0.1020662606154788,0.1464435334507509,0.1491894042736996,0.0811277729446699,0.1074977236305179,18.19860943655827,0.14,5.61
3624,0,3,0.7837905883789062,-0.5118293762207031,0.2391490936279297,0.2274491774366878,0.107044174989665,0.1312853162830796,0.1830627329388103,0.0961311253020699,0.1097198116969091,18.032937538912954,0.24,5.51
3625,0,3,0.9420642852783204,-0.1788825988769531,-0.061859130859375,0.1237831157567476,0.0573336420726162,0.106524052357323,0.0924462613420285,0.0469961270185618,0.0661334109200967,17.48551935118019,0.3,6.26
3626,0,3,0.8830986022949219,-0.3714561462402344,-0.0592365264892578,0.114977168529163,0.0479051298893178,0.073146001151407,0.0802947936106543,0.0353876843396281,0.0473349309251927,18.34738877684461,0.45999999999999996,5.95
3627,0,3,0.91412353515625,-0.3424930572509765,0.1258468627929687,0.1512722229815914,0.0684455261749955,0.0955328864990056,0.1157934302579177,0.0552235072779226,0.0694248518227285,20.025802910059113,0.33499999999999996,6.465
3628,0,3,0.9008007049560548,-0.0877933502197265,-0.4152450561523437,0.0799636903448044,0.0428409868341494,0.0724620194112838,0.0626057811293254,0.0327925471870528,0.0532325806891747,19.38884706389509,0.21525,6.1850000000000005
3629,0,3,0.971477508544922,0.0075874328613281,-0.2553691864013672,0.0992291968546247,0.0584491791185957,0.0893127711737393,0.0815049511181002,0.0443832381114723,0.0630542052425018,20.744377351992057,0.295,6.43
3630,0,3,0.9486141204833984,0.0292549133300781,-0.2414379119873047,0.1143365435099546,0.0626455204408147,0.0987509725741437,0.095032581888061,0.0461901562717797,0.0695447387929347,21.555412897331074,0.14500000000000002,4.99
3631,0,3,0.9747695922851562,0.0802650451660156,-0.2158012390136718,0.1059274935201803,0.0630010402772473,0.1024096012635652,0.0868917811947265,0.0452590506992865,0.0732621958437747,21.141773259589375,0.375,7.33
3632,0,3,0.9161243438720704,-0.0654506683349609,0.0137462615966796,0.1117635615488386,0.08214966735544,0.1066073134785262,0.0891503906353216,0.0566260805595761,0.0721408046841617,20.706151523285094,0.13,6.12
3633,0,3,0.8564662933349609,-0.1447658538818359,0.3936748504638672,0.1689718549934399,0.0964488054185739,0.0947965464841015,0.1225378702277327,0.072459695244331,0.0653563923594491,20.32416194140692,0.255,6.495
3634,0,3,0.9373855590820312,-0.089263916015625,0.1499614715576172,0.1360699045573222,0.0905797206199897,0.1000962646340448,0.0983777531638314,0.0652935774604433,0.0659520734117053,20.20435307241207,0.18025000000000002,6.18
3635,0,3,0.8803558349609375,-0.1261844635009765,0.2989044189453125,0.1529010360267292,0.0997993024064279,0.1077059816186182,0.1123650526184633,0.0700025520503311,0.0735809739119922,21.488418939270943,0.175,6.585
